num,Name,Address,Postcode,Type,Latitude,Longitude,Category,Rating
799,Chip NYC,30-06 34th St,11103,dessert,40.76553376,-73.91925185,restaurant,4
800,Chip NYC,42-15 Crescent St,11101,dessert,40.75009,-73.94062,restaurant,4
801,Chloe's Soft Serve Fruit Co,25 E 17th St,10003,dessert,40.73733,-73.99058,restaurant,4.5
802,Cho Dang Gol Korean Restaurant,55 W 35th St,10001,korean,40.75023651,-73.98619843,restaurant,3.5
803,CHOCHIN,310 E 93rd St,10128,japanese,40.781805,-73.947887,restaurant,4.5
804,CHOCnyc,4996 Broadway,10034,dessert,40.86833585,-73.91854193,restaurant,3.5
805,Chokolat Patisserie,3111 Broadway,10027,dessert,40.81331518,-73.96031164,restaurant,3.5
806,Chola,232 E 58th St,10022,indian,40.76026,-73.96576,restaurant,4.5
807,Chop Chop,501 W 184th St,10033,chinese,40.85012,-73.92987,restaurant,5
808,Chop Shop,254 10th Ave,10001,thai,40.7486687,-74.0031128,restaurant,4
809,Chop Shop II,41 W 24th St,10010,chinese,40.74324,-73.99123,restaurant,4
810,Chopped Parsley,500 W 146th St,10031,japanese,40.82593,-73.94742,restaurant,4
811,Chopt Creative Salad Co.,116 South Ridge St,10573,mexican,41.003136,-73.683126,restaurant,3.5
812,Chopt Creative Salad Co.,145 West 51st St,10019,vietnamese,40.76120338,-73.98117459,restaurant,4
813,Chote Nawab,115 Lexington Ave,10016,indian,40.742462,-73.982322,restaurant,3
814,Chuko,565 Vanderbilt Ave,11238,korean,40.680784,-73.967455,restaurant,3.5
815,Chun Vegetarian,582 Nostrand Ave,11216,healthy,40.6788769,-73.9498381,restaurant,4
816,Chung Ching Restaurant,262 Alexander Ave,10454,chinese,40.81019,-73.92476,restaurant,4.5
817,Chung Ki Wa Restaurant,4006 74th St,11373,korean,40.746494,-73.891639,restaurant,3.5
818,Chu-Ros Thai,1590 Lexington Ave,10029,chinese,40.78922,-73.94873,restaurant,2.5
819,Churro Cone,131 Avenue A,10009,dessert,40.72688,-73.98311,restaurant,4
820,Churutto Ramen & Poke,1534 3rd Ave,10128,japanese,40.77916,-73.95396,restaurant,3.5
821,Cibo E Vino,2418 Broadway,10024,italian,40.790206,-73.9749174,restaurant,3.5
822,Ciccio,190 6th Ave,10013,italian,40.72632633,-74.00344712,restaurant,3.5
823,Cielo Italian Restaurant,242 W 49th St,10019,italian,40.76128,-73.9859,restaurant,4.5
824,Cienega Las Tlayudas de Oaxaca Mexican Cuisine,10432 Corona Ave,11368,mexican,40.74369,-73.85759,restaurant,3.5
825,Cilantro,485 Columbus Ave,10024,mexican,40.784629,-73.973121,restaurant,3.5
826,Cinco De Mayo,837 Washington Ave,10451,mexican,40.82251317,-73.91159641,restaurant,3
827,Cinnamon Garden,328 E 6th St,10003,indian,40.72674,-73.9872199,restaurant,4
828,Cipriani Downtown,376 W Broadway,10012,italian,40.723567,-74.003003,restaurant,3.5
829,Circa Brewing,141 Lawrence St,11201,pizza,40.69165,-73.98603,restaurant,4
830,Citizens of Chelsea,401 W 25th St,10001,brunch,40.748123,-74.000569,restaurant,3.5
831,Citizens Of Gramercy,362 2nd Ave,10010,brunch,40.73674,-73.98152,restaurant,3
832,Citrico,681 Washington Ave,11238,mexican,40.6768903,-73.96352665,restaurant,3
833,City Cakes,251 W 18th St,10011,dessert,40.74206,-73.99999,restaurant,4
834,City Eats,1026 2nd Ave,10022,healthy,40.75745,-73.96641,restaurant,4.5
835,City Island In The City,301 W 151st St,10039,seafood,40.82682,-73.93937,restaurant,4.5
836,City One Restaurant,2726A Frederick Douglass Blvd,10030,chinese,40.82255578,-73.9419603,restaurant,3.5
837,City Pizza,625 9th Ave,10036,pizza,40.75995,-73.99175,restaurant,4
838,City Sandwich,649 9th Ave,10036,vietnamese,40.7606559,-73.9912021,restaurant,4
839,City Vineyard,233 West St,10013,brunch,40.7205582,-74.0118093,restaurant,4
840,CK14  The Crooked Knife,232 W 14th St,10011,brunch,40.739015,-74.001506,restaurant,4
841,Clancey,79 Clinton St,10002,american,40.7190299,-73.98521,restaurant,4.5
842,Claw Daddy's,31 3rd Ave,11217,seafood,40.68561,-73.98035,restaurant,4.5
843,Claw Daddy's,185 Orchard St,10002,seafood,40.722071,-73.98847,restaurant,2.5
844,Clay,553 Manhattan Ave,10027,american,40.80940022,-73.95369507,restaurant,3.5
845,Clay Pot - East Village,58 St Mark's Pl,10003,chinese,40.72798803,-73.9865908,restaurant,3.5
846,Clay Pot - West Village,270 Bleeker St,10014,chinese,40.73138,-74.00319,restaurant,2.5
847,Clino's Pizza Pasta & Things,529 Boston Post Rd,10573,italian,40.993035,-73.676121,restaurant,4
848,Clinton Hall,601 E 189th St,10458,american,40.85735,-73.88574,restaurant,4
849,Clinton Hall,230 E 51st St,10022,american,40.7558,-73.96905,restaurant,4
850,Clinton Hall,16 W 36th St,10018,american,40.75009,-73.98471,restaurant,3.5
851,Clinton Square Pizza,201 Clinton St,10002,pizza,40.71395,-73.98724,restaurant,4.5
852,Clinton St. Baking Company,55 Water St,11201,brunch,40.703717,-73.991773,restaurant,4
853,Clinton Street Baking Company,4 Clinton St,10002,dessert,40.721128,-73.983933,restaurant,4
854,Cloud 9 Crepes,434 Marcus Garvey Blvd,11216,vietnamese,40.68188,-73.93797,restaurant,4.5
855,Clover Club,210 Smith St,11201,american,40.68460464,-73.9921875,restaurant,4
856,Co Ba,110 9th Ave,10011,vietnamese,40.74313354,-74.00387573,restaurant,4
857,Co Co Lin Vegetarian House,64-19 Fresh Pond Rd,11385,healthy,40.70989,-73.89871,restaurant,4
858,Coals,35 1/2 N Main St,10573,italian,41.00087196,-73.66313897,restaurant,4
859,Cobble Stone,620 Anderson Hill Rd,10577,brunch,41.03764,-73.70309,restaurant,4
860,Cocina Chente,3535 Riverdale Ave,10463,mexican,40.88607435,-73.9070925,restaurant,4
861,Cocina Del Sur,40 W 38th St,10018,healthy,40.75152969,-73.98465729,restaurant,4
862,Cock & Bull,23 W 45th St,10036,american,40.75609088,-73.98048584,restaurant,3.5
863,Coco & Cru,643 Broadway,10012,brunch,40.72672189,-73.99601787,restaurant,4.5
864,Coco Bistro,233-235 Front St,10038,brunch,40.70757,-74.00184,restaurant,4
865,Coco Pazzo,160 Prince St,10012,italian,40.72596,-74.00143,restaurant,4
866,Cocoa Bar,21 Clinton St,10002,dessert,40.72080645,-73.98432585,restaurant,4.5
867,Cocoron,16 Delancey St,10002,healthy,40.72031,-73.99305,restaurant,4.5
868,Cocoron,37 Kenmare St,10012,japanese,40.7207236,-73.9953191,restaurant,4
869,Cocoron:  Gluten-Free noodle Pop up,61 Delancey St,10002,healthy,40.71909,-73.99086,restaurant,3.5
870,Codino,62 Carmine St,10014,italian,40.73006435,-74.00379367,restaurant,4.5
871,Coffee Tossy,42-14 Greenpoint Ave,11104,dessert,40.74045795,-73.92264135,restaurant,4
872,Colonie,127 Atlantic Ave,11201,american,40.6909,-73.9958,restaurant,4.5
873,Colony Grill,35 Abendroth Ave,10573,italian,41.00176977,-73.66149177,restaurant,4
874,Columbia Pizza,51 Columbia St,10002,pizza,40.71707,-73.98043,restaurant,4.5
875,Com Tam Ninh Kieu,2641 Jerome Ave,10468,thai,40.86702,-73.8982,restaurant,3.5
876,Come Prima Ristorante,903 Madison Ave,10021,italian,40.7721165,-73.96503739,restaurant,4
877,Comfortland,40-09 30th Ave,11103,dessert,40.76375158,-73.91458242,restaurant,4.5
878,Community Food & Juice,2893 Broadway,10025,brunch,40.80579758,-73.96567535,restaurant,3
879,Congee Village,100 Allen St,10002,vietnamese,40.7187,-73.99031,restaurant,3.5
880,Conmigo,1685 1st Ave,10128,mexican,40.77793,-73.94902,restaurant,4.5
881,Contra,138 Orchard St,10002,american,40.719878,-73.989063,restaurant,4
882,Cookie Crumz,10-15 44th Rd,11101,dessert,40.7496735,-73.9506478,restaurant,3.5
883,Cookshop,156 10th Ave,10011,american,40.7454251,-74.0056084,restaurant,4.5
884,CoolMess,137 E 62nd St,10065,dessert,40.76408271,-73.96662288,restaurant,4
885,Cooper's Craft & Kitchen,87 2nd Ave,10003,american,40.72704,-73.9892,restaurant,4
886,Cooper's Craft & Kitchen,169 8th Ave,10011,american,40.742702,-74.000778,restaurant,4
887,Copper Branch,195 Bleecker St,10012,healthy,40.72935,-74.00134,restaurant,5
888,Copper Johnâ€™s Pub + Kitchen,160 W 54th St,10019,american,40.76329855,-73.98105344,restaurant,4
889,Corazon De Mexico Restaurant & Bar,10-09 50th Ave,11101,mexican,40.74281,-73.95348,restaurant,4
890,Corgi Jianbing,4405 Hunter St,11101,chinese,40.7474918,-73.9433018,restaurant,3.5
891,Corner Cafe & Bakery,3718 Riverdale Ave,10463,healthy,40.887199,-73.906791,restaurant,3.5
892,Corner Delhi,447 Bergen St,11217,indian,40.681277,-73.976069,restaurant,4
893,Corner Slice,600 11th Ave,10036,pizza,40.7623377,-73.9967579,restaurant,4
894,Corner Social,321 Malcolm X Blvd,10027,brunch,40.8085637,-73.9450228,restaurant,4
895,Cornerstone Cafe,17 Ave B,10009,brunch,40.72206183,-73.98324957,restaurant,4
896,Corthaiyou,1310 Cortelyou Rd,11226,thai,40.640433,-73.965713,restaurant,4.5
897,Cosme,35 E 21st St,10010,mexican,40.739691,-73.988428,restaurant,3.5
898,Coszcal De Allende,6824 3rd Ave,11220,mexican,40.63617,-74.0262,restaurant,4
899,Cote,16 W 22nd St,10010,korean,40.741192,-73.991314,restaurant,4.5
900,Cotenna,21 Bedford St,10014,italian,40.72903,-74.00357,restaurant,4
901,Counter & Bodega,266 W 23rd St,10011,mexican,40.745,-73.9982,restaurant,4
902,Covina,127 E 27th St,10016,brunch,40.7423054,-73.9832149,restaurant,4
903,Cowgirl Seahorse,259 Front St,10038,mexican,40.7081358,-74.0004532,restaurant,4
904,Crabby Shack Sandwich Shop,154 Clinton Ave,11205,seafood,40.6934087,-73.96898523,restaurant,4
905,Craft,43 E 19th St,10003,american,40.73818,-73.98866,restaurant,3.5
906,Crave Fishbar,945 2nd Ave,10022,seafood,40.755136,-73.968683,restaurant,3.5
907,Creep City Ninja Bubble Tea,265 Graham Ave,11206,vietnamese,40.711205,-73.944072,restaurant,4
908,Creme & Sugar,58-42A Catalpa Ave,11385,dessert,40.70324,-73.89827,restaurant,4.5
909,Crepe Master,139 W 116st,10026,dessert,40.803225,-73.951278,restaurant,4.5
910,Creperie NYC,112 Macdougal St,10012,dessert,40.72956,-74.00054,restaurant,3
911,Crispy Bamboo Village,2526 Frederick Douglass B,10030,chinese,40.81607897,-73.94663818,restaurant,4
912,Crown Shy,70 Pine St,10005,american,40.7063449,-74.0076944,restaurant,4
913,CRUST NYC,39-09 47th Ave,11104,pizza,40.7422,-73.92607,restaurant,4.5
914,Cuisine K,242-258 Greenwich St,10007,korean,40.71455755,-74.01150816,restaurant,3.5
915,Culinary Noodle Kitchen â€‹,4202 30th Ave,11103,chinese,40.762911,-73.913247,restaurant,4
916,Cull & Pistol Oyster Bar,75 9th Ave,10011,seafood,40.74265894,-74.00592854,restaurant,4
917,Culture Tea Bar,3111 Broadway,10027,vietnamese,40.81293,-73.96064,restaurant,3.5
918,Cumin Indian Restaurant,3549 Johnson Ave,10463,indian,40.88653,-73.90987,restaurant,4
919,Cup & Cup,15 E 31st St,10016,korean,40.746245,-73.984846,restaurant,3
920,Cupcake Market,74 E 7th St,10003,dessert,40.72716141,-73.98670959,restaurant,3.5
921,Curry Heights,151 Remsen St,11201,indian,40.693685,-73.992154,restaurant,3
922,Curry King,942 Columbus Ave,10025,indian,40.79956628,-73.96298248,restaurant,4.5
923,Curry Spot,4268 Katonah Ave,10470,indian,40.89776,-73.86706,restaurant,3.5
924,Curry-Ya,1467 Amsterdam Ave,10027,japanese,40.81712,-73.95325,restaurant,4
925,Curry-Ya,214 E 10th St,10003,japanese,40.72922,-73.98604,restaurant,4.5
926,Cyclo,5-51 47th Ave,11101,thai,40.745714,-73.953549,restaurant,4.5
927,d Elici,71 Nassau St,10038,healthy,40.70971265,-74.00838198,restaurant,4
928,Da Andrea,35 W 13th St,10011,italian,40.736218,-73.99597,restaurant,3.5
929,Da Capo,1392 Madison Ave,10029,italian,40.78776967,-73.95383846,restaurant,4.5
930,Da Ciro Brooklyn,458 Myrtle Ave,11205,pizza,40.6931299,-73.96716,restaurant,5
931,Da Francesco,442 Graham Ave,11211,italian,40.718334,-73.944686,restaurant,3.5
932,Da Franco & Tony Ristorante,2815 Middletown Rd,10461,italian,40.843635,-73.836135,restaurant,4
933,Da Gennaro,129 Mulberry St,10013,italian,40.71832,-73.99794,restaurant,4
934,Da Mikele by Luzzo's,275 Church St,10013,pizza,40.718477,-74.004802,restaurant,4
935,Da Yu Hot Pot å¤§æ¸ç«é”…,81 Bowery,10002,chinese,40.716733,-73.995379,restaurant,4
936,Daddy Greens,1552 Fulton St,11233,healthy,40.67969,-73.93883,restaurant,4
937,Daily Provisions,375 Amsterdam Ave,10024,dessert,40.78229,-73.97873,restaurant,3
938,Daily Provisions,103 E 19th St,10003,dessert,40.73768,-73.9876685,restaurant,4
939,Daisy's Pizza Place,3075 3rd Ave,10451,pizza,40.821045,-73.912773,restaurant,4
940,Dalongyi Hot Pot,159 Canal St,10013,chinese,40.71655,-73.99655,restaurant,4.5
941,Dalup,350 7th Ave,10001,indian,40.748216,-73.992966,restaurant,4.5
942,Daniel,60 E 65th St,10065,american,40.76677368,-73.967607,restaurant,3.5
943,Danji,346 W 52nd St,10019,korean,40.764,-73.98686,restaurant,4
944,Dante,79-81 Macdougal St,10012,italian,40.72879,-74.00165,restaurant,4.5
945,Dante's Pizza,105-03 Metropolitan Ave,11375,pizza,40.710159,-73.84821743,restaurant,4
946,"DÅŒ, Cookie Dough Confections",550 LaGuardia Pl,10012,dessert,40.729119,-73.998347,restaurant,4
947,Darbar Fine Indian Cuisine,152 E 46th St,10017,indian,40.75358,-73.97348,restaurant,4
948,Darbar Grill,157 E 55th St,10022,indian,40.759357,-73.968826,restaurant,5
949,Dark Bullet Sake & Oyster Bar,154 W 72nd St,10023,seafood,40.77807,-73.98079,restaurant,4
950,David Burke Tavern,135 E 62nd St,10065,seafood,40.76436,-73.96714,restaurant,4.5
951,David's Cafe,110 St Marks Pl,10009,american,40.726931,-73.98434289,restaurant,4.5
952,Dawa's,51-18 Skillman Ave,11377,brunch,40.7456869,-73.9126859,restaurant,4
953,De Mole,4502 48th Ave,11377,mexican,40.7391932,-73.9202624,restaurant,4
954,De Mole,2 Hope St,11211,mexican,40.71377,-73.95786,restaurant,4
955,Dear Mama Coffee,308 E 109th St,10029,dessert,40.79219,-73.94068,restaurant,3.5
956,Death Ave,315 10th Ave,10001,brunch,40.75112,-74.00208,restaurant,3
957,Debutea,217 Thompson St,10012,dessert,40.72912,-73.99922,restaurant,4
958,DeCicco & Sons - Armonk,17 Maple Ave,10504,seafood,41.12599632,-73.71304781,restaurant,4.5
959,DeCosta's Restaurant,400 Yonkers Ave,10704,seafood,40.931487,-73.870766,restaurant,4
960,Decoy,529 Hudson St,10014,chinese,40.734196,-74.006519,restaurant,3.5
961,deep indian kitchen - indikitch,1190 Avenue Of The Americas,10036,indian,40.75763,-73.9817,restaurant,3.5
962,deep indian kitchen - indikitch,109 W 37th St,10018,indian,40.75216,-73.98724,restaurant,4
963,deep indian kitchen - indikitch,25 W 23rd St,10010,indian,40.7422142,-73.99044037,restaurant,4.5
964,deep indian kitchen - indikitch,601 8th Ave,10018,indian,40.755667,-73.991354,restaurant,4
965,Dekalb Market Hall,445 Albee Square W,11201,korean,40.691025,-73.983311,restaurant,4
966,Del Frisco's Grille,50 Rockefeller Plz,10020,american,40.7596566,-73.9783161,restaurant,3.5
967,Del Posto,85 10th Ave,10011,italian,40.7434156,-74.00753301,restaurant,4
968,Delhi Heights,37-66 74th St,11372,indian,40.7471,-73.89176,restaurant,4
969,Delhi Masala,2077 Adam Clayton Powell Jr Blvd,10027,indian,40.80799,-73.94856,restaurant,4.5
970,Delicas Del Atlantic Seafood Restaurant,1439 Edward L Grant Hwy,10452,seafood,40.84120613,-73.9214839,restaurant,4
971,DeLillo Pastry Shop,606 E 187th St,10458,dessert,40.85531,-73.8873799,restaurant,3.5
972,Delizia 92,1762 2nd Ave,10128,pizza,40.78152,-73.94886,restaurant,4
973,Dellarocco's,214 Hicks St,11201,pizza,40.6950309,-73.9961252,restaurant,4
974,Deluxe Green Bo,66 Bayard St,10013,chinese,40.71554022,-73.99816459,restaurant,4.5
975,Demitasse Coffee & Tea,973 Columbus Ave,10025,brunch,40.80031,-73.96186,restaurant,4
976,Denino's Greenwich Village,93 Macdougal St,10012,pizza,40.7294,-74.00111,restaurant,3
977,Desi Deli Indian Restaurant,724 10th Ave,10019,indian,40.76433,-73.99182,restaurant,3.5
978,Desi Galli,172 Avenue B,10009,indian,40.72739,-73.97978,restaurant,4
979,Desi Grill,46 Wyckoff Ave,11237,indian,40.705618,-73.9218269,restaurant,3.5
980,Desi Junction,688 10th Ave,10019,indian,40.763465,-73.992317,restaurant,3.5
981,Desnuda,122 E 7th St,10009,seafood,40.726255,-73.9843,restaurant,4
982,DespaÃ±a,408 Broome St,10013,vietnamese,40.7210686,-73.9979083,restaurant,4
983,Devin's Fish & Chips,747 Saint Nicholas Ave,10031,seafood,40.82568771,-73.94372821,restaurant,3.5
984,Devon,252 Broome St,10002,american,40.71809,-73.98986,restaurant,4
985,Dhaba Indian Cuisine,108 Lexington Ave,10016,indian,40.742364,-73.982813,restaurant,4.5
986,Di An Di,68 Greenpoint Ave,11222,vietnamese,40.729526,-73.958244,restaurant,4.5
987,Di Fara Pizza,1424 Ave J,11230,pizza,40.625093,-73.961531,restaurant,4
988,Di Fara Pizza,103 N 3rd St,11249,pizza,40.71684,-73.9619699,restaurant,4.5
989,Di Palo's,200 Grand St,10013,italian,40.7192766,-73.9965565,restaurant,3.5
990,Dia,58 2nd Ave,10003,pizza,40.72572,-73.98955,restaurant,4
991,Dian Kitchen,435 E 9th St,10009,vietnamese,40.72772,-73.98321,restaurant,4
992,Dig Inn,2884 Broadway,10025,american,40.8055649,-73.9653549,restaurant,4.5
993,Dig Inn,100 W 67th St,10023,healthy,40.77426,-73.9815,restaurant,3.5
994,Dig Inn,1407 Broadway,10018,healthy,40.75353,-73.98777,restaurant,3
995,Dig Inn,412 Greenwich St,10013,american,40.72188,-74.00995,restaurant,4
996,Dil-e Punjab Deli,170 9th Ave,10011,indian,40.74482,-74.00206,restaurant,3.5
997,Dill & Parsley,829 3rd Ave,10022,healthy,40.75604622,-73.97035545,restaurant,1.5
998,Dill & Parsley,1155 Avenue Of Americas,10036,healthy,40.75666,-73.98335,restaurant,4.5
999,Diller,357 Grand St,10002,american,40.716465,-73.989078,restaurant,4
1000,Dim Sum Bar,167 Grand St,11249,chinese,40.714735,-73.961346,restaurant,3.5
1001,Dim Sum Palace,47 W 55th St,10019,chinese,40.76259,-73.97681,restaurant,4.5
1002,Dim Sum Palace,33 W 33rd St,10001,seafood,40.7486,-73.98676,restaurant,4
1003,Dim Sum Palace,59 2nd Ave,10003,vietnamese,40.7259,-73.98986,restaurant,4
1004,Dimes,49 Canal St,10002,healthy,40.714973,-73.991539,restaurant,4
1005,Dimes Deli,143 Division St,10002,healthy,40.71436,-73.99079,restaurant,4
1006,Dimitris Gyro Grill,267 Halstead Ave,10528,american,40.9683599,-73.71321,restaurant,4.5
1007,Diner,85 Broadway,11249,american,40.71069,-73.96559,restaurant,4
1008,Ding Asian Szechuan Hot Pot Restaurant,234 W 48th St,10036,korean,40.76064,-73.98635,restaurant,3.5
1009,Dino's Pizza,5660 Mosholu Ave,10471,pizza,40.905006,-73.901298,restaurant,3.5
1010,Dionysos Restaurant,23-15 31st St,11105,seafood,40.77384,-73.91306,restaurant,4
1011,Dips,5315 13th Ave,11219,healthy,40.6322899,-73.9945526,restaurant,4.5
1012,Dirt Candy,86 Allen St,10002,healthy,40.7179075,-73.9907183,restaurant,4
1013,Dirty French,180 Ludlow St,10002,brunch,40.72183,-73.98719,restaurant,4
1014,DisFruta,510 W 207th St,10034,dessert,40.86460069,-73.91942397,restaurant,4
1015,Distilled,211 W Broadway,10013,american,40.7189994,-74.0062975,restaurant,4
1016,District Saigon,37-15 Broadway,11103,vietnamese,40.7596365,-73.9199343,restaurant,4
1017,District Social,252 W 37th St,10018,brunch,40.75369,-73.99136,restaurant,4
1018,District Tap House,246 W 38th St,10018,american,40.75409,-73.99039,restaurant,3.5
1019,Divine,896 Broadway,11206,american,40.69777,-73.93715,restaurant,4
1020,Divya's Kitchen,25 1st Ave,10003,indian,40.72378,-73.98849,restaurant,3.5
1021,Diwan Grill Indian Cuisine,678 Franklin Ave,11238,indian,40.675363,-73.956548,restaurant,2.5
1022,DiwaneKhaas,53 Nassau St,10038,indian,40.70903,-74.00912,restaurant,4
1023,DiWine,41-15 31st Ave,11103,american,40.76087,-73.91557,restaurant,4
1024,Doaba Deli,945 Columbus Ave,10025,healthy,40.7994,-73.9624,restaurant,3.5
1025,DOC D's Southern Desserts,214 Bainbridge St,11233,dessert,40.68115,-73.928399,restaurant,4.5
1026,Dock Asian Eatery,22 Wyckoff Ave,11237,thai,40.70628,-73.92274,restaurant,4
1027,Docks Oyster Bar and Seafood Grill,633 3rd Ave,10017,seafood,40.7495411,-73.97511698,restaurant,3.5
1028,Dokdoya,161-29 Crocheron Ave,11358,seafood,40.7626895,-73.804204,restaurant,4
1029,Dokebi Bar & Grill,199 Grand St,11211,korean,40.71421,-73.9603,restaurant,4
1030,DokoDemo,590 Fulton St,11217,japanese,40.687782,-73.978859,restaurant,3.5
1031,DokoDemo,89 E 4th St,10003,japanese,40.72638,-73.98964,restaurant,4
1032,Doma,43-43 41st St,11104,korean,40.7446884,-73.922957,restaurant,5
1033,Dominick's Ice Cream,null,10573,dessert,41.00107,-73.66619,restaurant,4
1034,Dominick's Restaurant,2335 Arthur Ave,10458,italian,40.85434,-73.889,restaurant,4
1035,Dominique Ansel Bakery,189 Spring St,10012,dessert,40.72522,-74.00291,restaurant,4
1036,Dominique Ansel Kitchen,137 7th Ave S,10014,dessert,40.73479843,-74.00189209,restaurant,4
1037,Domino's Pizza,262 Boston Post Rd,10573,pizza,40.99649,-73.672113,restaurant,3.5
1038,DOMODOMO,140 W Houston St,10012,seafood,40.72803,-74.00167,restaurant,4
1039,Don Angie,103 Greenwich Ave,10014,brunch,40.73778,-74.00197,restaurant,4
1040,Don Antonio,309 W 50th St,10019,pizza,40.762711,-73.986708,restaurant,4.5
1041,Don Ceviche,88 Essex St,10001,seafood,40.718295,-73.988123,restaurant,3.5
1042,Don Chingon,216 Flatbush Ave,11217,mexican,40.68104312,-73.97524033,restaurant,4
1043,Don Filippo Restaurant,1133 Lexington Ave,10021,pizza,40.774562,-73.958892,restaurant,4.5
1044,Don Pancho Villa Restaurant,189 Borinquen Pl,11211,mexican,40.7109108,-73.9528503,restaurant,4
1045,Don Tequila Urban Cantina,83-38 Woodhaven Blvd,11385,mexican,40.7022312,-73.85570381,restaurant,4
1046,Dona Bella Pizza,154 Church St,10007,pizza,40.7151444,-74.0080027,restaurant,4
1047,Donguri Restaurant,309 E 83rd St,10028,japanese,40.775724,-73.952431,restaurant,4
1048,Donna Margherita,1304 2nd Ave,10065,italian,40.76652,-73.9598,restaurant,3.5
1049,Dons Bogam Black,276 5th Ave,10001,korean,40.74587735,-73.98666522,restaurant,4
1050,Dons Bogam Green,3 W 36th St,10018,korean,40.75005,-73.98416,restaurant,4
1051,DORADO Tacos & Quesadillas,28 E 12th St,10003,mexican,40.73396,-73.99312,restaurant,4
1052,Doraon 1.5 Dak Galbi,158-03 Northern Blvd,11358,korean,40.76331061,-73.80701132,restaurant,5
1053,Dorlan's Tavern & Oyster Bar,213 Front St,10038,seafood,40.70726,-74.00227,restaurant,3.5
1054,Dos Caminos,373 Park Ave S,10016,mexican,40.74215679,-73.98454272,restaurant,3.5
1055,Dos Caminos,1567 Broadway,10036,mexican,40.7593727,-73.9853281,restaurant,3.5
1056,Dos Caminos,475 W Broadway,10012,mexican,40.7266452,-73.9999024,restaurant,4
1057,Dos Caminos,675 Hudson St,10014,mexican,40.74043305,-74.00547534,restaurant,4.5
1058,Dos Toros Taqueria,465 Lexington Ave,10017,mexican,40.75352,-73.97418,restaurant,4
1059,Dos Toros Taqueria,52 W 52nd St,10019,mexican,40.76070841,-73.97846751,restaurant,3.5
1060,Dos Toros Taqueria,137 4th Ave,10003,mexican,40.73368155,-73.98970494,restaurant,3.5
1061,Dos Toros Taqueria,64 Court St,11201,mexican,40.69206494,-73.99146315,restaurant,4.5
1062,Dos Toros Taqueria,11 Carmine St,10014,mexican,40.73062,-74.0023,restaurant,4.5
1063,Dos Toros Taqueria,101 Maiden Ln,10038,mexican,40.70694053,-74.00688302,restaurant,4.5
1064,Dosa Delight,3566 73rd St,11372,indian,40.7495245,-73.8929686,restaurant,4
1065,Doshirak Box,136-31 Roosevelt Ave,11354,korean,40.76019,-73.8291,restaurant,4.5
1066,Double Dragon,2037 1st Ave,10029,chinese,40.78919,-73.94061,restaurant,3.5
1067,Double Dragon Restaurant,2647 Jerome Ave,10468,chinese,40.867191,-73.898079,restaurant,5
1068,Double Zero,65 2nd Ave,10003,pizza,40.7261288,-73.9896645,restaurant,4
1069,Dough,448 Franklin Ave,11205,dessert,40.68906991,-73.95710775,restaurant,3.5
1070,Dough,700 8th Ave,10036,dessert,40.75871,-73.98831,restaurant,4.5
1071,Dough,14 W 19th St,10011,dessert,40.73931,-73.99243,restaurant,4
1072,Dough Boys Pizza,451 3rd Ave,10016,pizza,40.7438581,-73.9792886,restaurant,4
1073,Doughnut Plant,31-00 47th Ave,11101,dessert,40.74269965,-73.93523685,restaurant,4.5
1074,Dougie's Standby,604 N Main St,10573,american,41.012273,-73.655869,restaurant,4
1075,Douzo,63 Delancey St,10002,japanese,40.7191369,-73.9908998,restaurant,4.5
1076,Down The Road Sports Bar,683 9th Ave,10036,american,40.76181,-73.9904,restaurant,4.5
1077,Downtown Bakery Cocina Mexicana,69 1st Ave,10003,mexican,40.72543,-73.98711,restaurant,4
1078,Downtown Natural Market,51 Willoughby St,11201,healthy,40.69232,-73.98696,restaurant,4.5
1079,Downtown Yummy,39 E Broadway,10002,chinese,40.71345,-73.9962,restaurant,4
1080,Dragon Gate Chinese Cuisine,1944 37th St,11105,chinese,40.778622,-73.90261487,restaurant,4
1081,Dreamer's Pizza,1850 3rd Ave,10029,pizza,40.78924,-73.9466,restaurant,4
1082,Drunken Chicken,25-30 Broadway,11106,korean,40.76271,-73.92757,restaurant,4.5
1083,DTUT,1744 2nd Ave,10128,dessert,40.78085422,-73.94934118,restaurant,3.5
1084,Dubu Maru,34 W 32nd St,10001,korean,40.74769,-73.98735,restaurant,5
1085,Duchess Cookies,353 W 14th St,10014,dessert,40.7408261,-74.0047136,restaurant,4
1086,Duke Eatery,300 Park Ave,10022,korean,40.75696886,-73.97507465,restaurant,3.5
1087,Dumpling + Noodle,26 Palmer Ave,10708,thai,40.9413694,-73.8374813,restaurant,4.5
1088,Dun Huang -  Grand Central,320 Lexington Ave,10016,chinese,40.74922,-73.97785,restaurant,4
1089,Dun Huang - East Village,300 E 12th St,10003,korean,40.73081,-73.98568,restaurant,3.5
1090,Dun Huang - Upper West,1268 Amsterdam Ave,10027,chinese,40.81106,-73.95818,restaurant,3.5
1091,Dunhuang BBQ æ•¦ç…Œçƒ¤è‚‰,13351 37th Ave,11354,chinese,40.76124498,-73.83193499,restaurant,4.5
1092,Dutch Freds,307 W 47th St,10036,brunch,40.76071,-73.98793,restaurant,4
1093,Dutch Kills,27-24 Jackson Ave,11101,american,40.747615,-73.940159,restaurant,3.5
